main_key,dayofweek,origin_period,origin,origin_name,duration,arrival_time,destination,destination_name,load_factor,tomorrow?,minimal_n_departures,total_penumpang,maximal_load_factor
SHTDU-IDM,Monday,2023-11-10 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 10:15:00,IDM,INDRAMAYU SINGAJAYA,52.5,0 days,1.0,5.5,52.5
SHTDU-IDM,Monday,2023-11-10 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 12:15:00,IDM,INDRAMAYU SINGAJAYA,60.0,0 days,1.0,6.0,60.0
SHTDU-IDM,Monday,2023-11-10 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 14:15:00,IDM,INDRAMAYU SINGAJAYA,41.666666666666664,0 days,1.0,4.0,41.666666666666664
SHTDU-IDM,Monday,2023-11-10 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 20:15:00,IDM,INDRAMAYU SINGAJAYA,35.0,0 days,1.0,3.0,35.0
SHTDU-IDM,Monday,2023-11-10 18:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 22:15:00,IDM,INDRAMAYU SINGAJAYA,38.0,0 days,1.0,3.0,38.0
SHTDU-IDM,Saturday,2023-11-10 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 10:15:00,IDM,INDRAMAYU SINGAJAYA,36.0,0 days,1.0,3.0,36.0
SHTDU-IDM,Saturday,2023-11-10 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 12:15:00,IDM,INDRAMAYU SINGAJAYA,55.0,0 days,1.0,5.5,55.0
SHTDU-IDM,Saturday,2023-11-10 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 14:15:00,IDM,INDRAMAYU SINGAJAYA,56.0,0 days,1.0,5.0,56.0
SHTDU-IDM,Saturday,2023-11-10 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 20:15:00,IDM,INDRAMAYU SINGAJAYA,30.0,0 days,1.0,4.0,38.0
SHTDU-IDM,Saturday,2023-11-10 18:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 22:15:00,IDM,INDRAMAYU SINGAJAYA,28.0,0 days,1.0,2.0,28.0
SHTDU-IDM,Sunday,2023-11-10 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 10:15:00,IDM,INDRAMAYU SINGAJAYA,35.0,0 days,1.0,3.5,35.0
SHTDU-IDM,Sunday,2023-11-10 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 12:15:00,IDM,INDRAMAYU SINGAJAYA,40.0,0 days,1.0,4.0,40.0
SHTDU-IDM,Sunday,2023-11-10 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 14:15:00,IDM,INDRAMAYU SINGAJAYA,32.0,0 days,1.0,3.0,32.0
SHTDU-IDM,Sunday,2023-11-10 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 20:15:00,IDM,INDRAMAYU SINGAJAYA,76.66666666666667,0 days,1.0,7.5,76.66666666666667
SHTDU-IDM,Sunday,2023-11-10 18:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 22:15:00,IDM,INDRAMAYU SINGAJAYA,65.0,0 days,1.0,7.5,65.0
SHTDU-IDM,Sunday,2023-11-10 20:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-11 00:15:00,IDM,INDRAMAYU SINGAJAYA,20.0,1 days,1.0,2.0,20.0
SHTDU-IDM,Thursday,2023-11-10 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 10:15:00,IDM,INDRAMAYU SINGAJAYA,10.0,0 days,1.0,1.0,10.0
SHTDU-IDM,Thursday,2023-11-10 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 14:15:00,IDM,INDRAMAYU SINGAJAYA,20.0,0 days,1.0,2.0,20.0
SHTDU-IDM,Thursday,2023-11-10 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 20:15:00,IDM,INDRAMAYU SINGAJAYA,63.333333333333336,0 days,1.0,6.0,63.333333333333336
SHTDU-IDM,Thursday,2023-11-10 18:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 22:15:00,IDM,INDRAMAYU SINGAJAYA,37.5,0 days,1.0,4.0,37.5
SHTDU-IDM,Tuesday,2023-11-10 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 10:15:00,IDM,INDRAMAYU SINGAJAYA,26.666666666666668,0 days,1.0,2.0,26.666666666666668
SHTDU-IDM,Tuesday,2023-11-10 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 12:15:00,IDM,INDRAMAYU SINGAJAYA,60.0,0 days,1.0,6.0,60.0
SHTDU-IDM,Tuesday,2023-11-10 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 14:15:00,IDM,INDRAMAYU SINGAJAYA,32.5,0 days,1.0,3.5,32.5
SHTDU-IDM,Tuesday,2023-11-10 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 20:15:00,IDM,INDRAMAYU SINGAJAYA,54.0,0 days,1.0,5.0,54.0
SHTDU-IDM,Tuesday,2023-11-10 18:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 22:15:00,IDM,INDRAMAYU SINGAJAYA,28.333333333333332,0 days,1.0,3.0,28.333333333333332
SHTDU-IDM,Wednesday,2023-11-10 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 10:15:00,IDM,INDRAMAYU SINGAJAYA,50.0,0 days,1.0,4.0,50.0
SHTDU-IDM,Wednesday,2023-11-10 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 14:15:00,IDM,INDRAMAYU SINGAJAYA,36.666666666666664,0 days,1.0,4.0,36.666666666666664
SHTDU-IDM,Wednesday,2023-11-10 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 20:15:00,IDM,INDRAMAYU SINGAJAYA,44.0,0 days,1.0,4.0,44.0
SHTDU-IDM,Wednesday,2023-11-10 18:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 04:15:00,2023-11-10 22:15:00,IDM,INDRAMAYU SINGAJAYA,45.0,0 days,1.0,5.0,45.0
SHTDU-JKT,Friday,2023-11-10 02:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 05:15:00,JKT,JAKARTA CIKINI,60.0,0 days,1.0,5.0,60.0
SHTDU-JKT,Friday,2023-11-10 04:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 07:15:00,JKT,JAKARTA CIKINI,46.416666666666664,0 days,1.0,3.0,46.416666666666664
SHTDU-JKT,Friday,2023-11-10 05:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 08:15:00,JKT,JAKARTA CIKINI,56.25,0 days,1.0,4.0,56.25
SHTDU-JKT,Friday,2023-11-10 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 09:15:00,JKT,JAKARTA CIKINI,45.588235294117645,0 days,1.0,4.0,45.588235294117645
SHTDU-JKT,Friday,2023-11-10 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 11:15:00,JKT,JAKARTA CIKINI,56.5625,0 days,1.0,5.0,56.5625
SHTDU-JKT,Friday,2023-11-10 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 13:15:00,JKT,JAKARTA CIKINI,39.642857142857146,0 days,1.0,2.0,39.642857142857146
SHTDU-JKT,Friday,2023-11-10 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 14:15:00,JKT,JAKARTA CIKINI,50.0,0 days,1.0,4.0,50.0
SHTDU-JKT,Friday,2023-11-10 13:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 16:15:00,JKT,JAKARTA CIKINI,67.3125,0 days,1.0,6.0,67.3125
SHTDU-JKT,Friday,2023-11-10 14:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 17:15:00,JKT,JAKARTA CIKINI,47.514619883040936,0 days,1.0,4.0,48.9766081871345
SHTDU-JKT,Friday,2023-11-10 15:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 18:15:00,JKT,JAKARTA CIKINI,62.8125,0 days,1.0,5.0,62.8125
SHTDU-JKT,Friday,2023-11-10 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 19:15:00,JKT,JAKARTA CIKINI,64.5,0 days,1.0,5.5,64.5
SHTDU-JKT,Friday,2023-11-10 18:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 21:15:00,JKT,JAKARTA CIKINI,100.0,0 days,1.0,8.0,100.0
SHTDU-JKT,Friday,2023-11-10 19:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 22:15:00,JKT,JAKARTA CIKINI,86.76829268292683,0 days,1.0,8.0,86.76829268292683
SHTDU-JKT,Friday,2023-11-10 21:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-11 00:15:00,JKT,JAKARTA CIKINI,58.125,1 days,1.0,4.5,58.125
SHTDU-JKT,Monday,2023-11-10 02:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 05:15:00,JKT,JAKARTA CIKINI,94.38131313131312,0 days,1.0,8.0,94.38131313131312
SHTDU-JKT,Monday,2023-11-10 03:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 06:15:00,JKT,JAKARTA CIKINI,94.04761904761905,0 days,1.0,8.0,94.04761904761905
SHTDU-JKT,Monday,2023-11-10 04:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 07:15:00,JKT,JAKARTA CIKINI,93.84176863181312,0 days,1.0,8.0,93.84176863181312
SHTDU-JKT,Monday,2023-11-10 05:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 08:15:00,JKT,JAKARTA CIKINI,91.04166666666667,0 days,1.0,9.0,91.04166666666667
SHTDU-JKT,Monday,2023-11-10 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 09:15:00,JKT,JAKARTA CIKINI,93.22033898305085,0 days,1.0,8.0,93.22033898305085
SHTDU-JKT,Monday,2023-11-10 07:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 10:15:00,JKT,JAKARTA CIKINI,50.0,0 days,1.0,4.5,50.0
SHTDU-JKT,Monday,2023-11-10 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 11:15:00,JKT,JAKARTA CIKINI,90.2116402116402,0 days,1.0,8.0,90.2116402116402
SHTDU-JKT,Monday,2023-11-10 09:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 12:15:00,JKT,JAKARTA CIKINI,55.0,0 days,1.0,5.5,55.0
SHTDU-JKT,Monday,2023-11-10 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 13:15:00,JKT,JAKARTA CIKINI,94.44444444444444,0 days,1.0,8.0,94.44444444444444
SHTDU-JKT,Monday,2023-11-10 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 14:15:00,JKT,JAKARTA CIKINI,81.25,0 days,1.0,6.5,81.25
SHTDU-JKT,Monday,2023-11-10 13:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 16:15:00,JKT,JAKARTA CIKINI,77.3125,0 days,1.0,6.5,77.3125
SHTDU-JKT,Monday,2023-11-10 14:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 17:15:00,JKT,JAKARTA CIKINI,93.75,0 days,1.0,7.5,93.75
SHTDU-JKT,Monday,2023-11-10 15:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 18:15:00,JKT,JAKARTA CIKINI,69.76744186046511,0 days,1.0,6.0,69.76744186046511
SHTDU-JKT,Monday,2023-11-10 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 19:15:00,JKT,JAKARTA CIKINI,90.0,0 days,1.0,8.0,90.0
SHTDU-JKT,Monday,2023-11-10 17:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 20:15:00,JKT,JAKARTA CIKINI,93.75,0 days,1.0,7.5,93.75
SHTDU-JKT,Monday,2023-11-10 18:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 21:15:00,JKT,JAKARTA CIKINI,75.0,0 days,1.0,6.0,75.0
SHTDU-JKT,Monday,2023-11-10 19:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 22:15:00,JKT,JAKARTA CIKINI,65.2439024390244,0 days,1.0,5.0,65.2439024390244
SHTDU-JKT,Monday,2023-11-10 20:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 23:15:00,JKT,JAKARTA CIKINI,100.0,0 days,1.0,8.0,100.0
SHTDU-JKT,Monday,2023-11-10 21:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-11 00:15:00,JKT,JAKARTA CIKINI,78.27380952380952,1 days,1.0,7.0,78.27380952380952
SHTDU-JKT,Saturday,2023-11-10 02:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 05:15:00,JKT,JAKARTA CIKINI,61.71875,0 days,1.0,5.0,61.71875
SHTDU-JKT,Saturday,2023-11-10 04:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 07:15:00,JKT,JAKARTA CIKINI,37.8125,0 days,1.0,3.0,37.8125
SHTDU-JKT,Saturday,2023-11-10 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 09:15:00,JKT,JAKARTA CIKINI,38.57142857142857,0 days,1.0,3.0,38.57142857142857
SHTDU-JKT,Saturday,2023-11-10 07:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 10:15:00,JKT,JAKARTA CIKINI,18.75,0 days,1.0,1.5,18.75
SHTDU-JKT,Saturday,2023-11-10 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 11:15:00,JKT,JAKARTA CIKINI,69.55128205128206,0 days,1.0,6.0,69.55128205128206
SHTDU-JKT,Saturday,2023-11-10 09:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 12:15:00,JKT,JAKARTA CIKINI,37.5,0 days,1.0,3.0,37.5
SHTDU-JKT,Saturday,2023-11-10 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 13:15:00,JKT,JAKARTA CIKINI,62.5,0 days,1.0,5.0,62.5
SHTDU-JKT,Saturday,2023-11-10 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 14:15:00,JKT,JAKARTA CIKINI,68.75,0 days,1.0,5.5,68.75
SHTDU-JKT,Saturday,2023-11-10 13:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 16:15:00,JKT,JAKARTA CIKINI,72.5,0 days,1.0,7.0,72.5
SHTDU-JKT,Saturday,2023-11-10 14:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 17:15:00,JKT,JAKARTA CIKINI,100.0,0 days,1.0,8.0,100.0
SHTDU-JKT,Saturday,2023-11-10 15:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 18:15:00,JKT,JAKARTA CIKINI,67.6875,0 days,1.0,5.0,67.6875
SHTDU-JKT,Saturday,2023-11-10 19:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 22:15:00,JKT,JAKARTA CIKINI,48.986486486486484,0 days,1.0,3.0,48.986486486486484
SHTDU-JKT,Saturday,2023-11-10 21:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-11 00:15:00,JKT,JAKARTA CIKINI,51.041666666666664,1 days,1.0,4.0,51.041666666666664
SHTDU-JKT,Sunday,2023-11-10 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 11:15:00,JKT,JAKARTA CIKINI,56.845238095238095,0 days,1.0,4.0,56.845238095238095
SHTDU-JKT,Sunday,2023-11-10 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 13:15:00,JKT,JAKARTA CIKINI,52.77777777777778,0 days,1.0,4.0,52.77777777777778
SHTDU-JKT,Sunday,2023-11-10 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 14:15:00,JKT,JAKARTA CIKINI,91.66666666666667,0 days,1.0,7.0,91.66666666666667
SHTDU-JKT,Sunday,2023-11-10 12:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 15:15:00,JKT,JAKARTA CIKINI,100.0,0 days,1.0,8.0,100.0
SHTDU-JKT,Sunday,2023-11-10 13:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 16:15:00,JKT,JAKARTA CIKINI,87.85714285714286,0 days,1.0,8.0,87.85714285714286
SHTDU-JKT,Sunday,2023-11-10 14:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 17:15:00,JKT,JAKARTA CIKINI,87.09677419354838,0 days,1.0,8.0,87.09677419354838
SHTDU-JKT,Sunday,2023-11-10 15:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 18:15:00,JKT,JAKARTA CIKINI,92.34693877551021,0 days,1.0,8.0,92.34693877551021
SHTDU-JKT,Sunday,2023-11-10 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 19:15:00,JKT,JAKARTA CIKINI,93.16037735849056,0 days,1.0,8.0,93.16037735849056
SHTDU-JKT,Sunday,2023-11-10 17:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 20:15:00,JKT,JAKARTA CIKINI,92.85714285714286,0 days,1.0,8.0,92.85714285714286
SHTDU-JKT,Sunday,2023-11-10 18:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 21:15:00,JKT,JAKARTA CIKINI,97.91666666666667,0 days,1.0,8.0,97.91666666666667
SHTDU-JKT,Sunday,2023-11-10 19:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 22:15:00,JKT,JAKARTA CIKINI,94.76744186046511,0 days,1.0,8.0,94.76744186046511
SHTDU-JKT,Sunday,2023-11-10 20:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 23:15:00,JKT,JAKARTA CIKINI,89.8913043478261,0 days,1.0,8.0,89.8913043478261
SHTDU-JKT,Sunday,2023-11-10 21:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-11 00:15:00,JKT,JAKARTA CIKINI,95.93023255813954,1 days,1.0232558139534884,8.0,95.93023255813954
SHTDU-JKT,Thursday,2023-11-10 02:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 05:15:00,JKT,JAKARTA CIKINI,52.94117647058823,0 days,1.0,5.0,52.94117647058823
SHTDU-JKT,Thursday,2023-11-10 04:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 07:15:00,JKT,JAKARTA CIKINI,50.36764705882353,0 days,1.0,4.0,50.36764705882353
SHTDU-JKT,Thursday,2023-11-10 05:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 08:15:00,JKT,JAKARTA CIKINI,75.0,0 days,1.0,6.0,75.0
SHTDU-JKT,Thursday,2023-11-10 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 09:15:00,JKT,JAKARTA CIKINI,46.62162162162162,0 days,1.0,4.0,46.62162162162162
SHTDU-JKT,Thursday,2023-11-10 07:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 10:15:00,JKT,JAKARTA CIKINI,12.5,0 days,1.0,1.0,12.5
SHTDU-JKT,Thursday,2023-11-10 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 11:15:00,JKT,JAKARTA CIKINI,57.69230769230769,0 days,1.0,5.0,57.69230769230769
SHTDU-JKT,Thursday,2023-11-10 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 13:15:00,JKT,JAKARTA CIKINI,37.5,0 days,1.0,3.0,37.5
SHTDU-JKT,Thursday,2023-11-10 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 14:15:00,JKT,JAKARTA CIKINI,75.0,0 days,1.0,6.0,75.0
SHTDU-JKT,Thursday,2023-11-10 13:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 16:15:00,JKT,JAKARTA CIKINI,65.15151515151516,0 days,1.0,5.0,65.15151515151516
SHTDU-JKT,Thursday,2023-11-10 15:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 18:15:00,JKT,JAKARTA CIKINI,58.333333333333336,0 days,1.0,4.0,58.333333333333336
SHTDU-JKT,Thursday,2023-11-10 19:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 22:15:00,JKT,JAKARTA CIKINI,54.93421052631579,0 days,1.0,4.5,54.93421052631579
SHTDU-JKT,Thursday,2023-11-10 21:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-11 00:15:00,JKT,JAKARTA CIKINI,43.91891891891892,1 days,1.0,3.0,43.91891891891892
SHTDU-JKT,Tuesday,2023-11-10 02:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 05:15:00,JKT,JAKARTA CIKINI,64.70588235294117,0 days,1.0,6.0,64.70588235294117
SHTDU-JKT,Tuesday,2023-11-10 04:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 07:15:00,JKT,JAKARTA CIKINI,87.79761904761905,0 days,1.0,7.0,87.79761904761905
SHTDU-JKT,Tuesday,2023-11-10 05:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 08:15:00,JKT,JAKARTA CIKINI,71.15384615384616,0 days,1.0,7.0,71.15384615384616
SHTDU-JKT,Tuesday,2023-11-10 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 09:15:00,JKT,JAKARTA CIKINI,74.6590909090909,0 days,1.0,7.0,74.6590909090909
SHTDU-JKT,Tuesday,2023-11-10 07:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 10:15:00,JKT,JAKARTA CIKINI,25.0,0 days,1.0,2.0,25.0
SHTDU-JKT,Tuesday,2023-11-10 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 11:15:00,JKT,JAKARTA CIKINI,73.61111111111111,0 days,1.0,6.0,73.61111111111111
SHTDU-JKT,Tuesday,2023-11-10 09:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 12:15:00,JKT,JAKARTA CIKINI,21.25,0 days,1.0,2.0,21.25
SHTDU-JKT,Tuesday,2023-11-10 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 13:15:00,JKT,JAKARTA CIKINI,64.0625,0 days,1.0,5.0,64.0625
SHTDU-JKT,Tuesday,2023-11-10 13:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 16:15:00,JKT,JAKARTA CIKINI,73.35526315789474,0 days,1.0,6.0,73.35526315789474
SHTDU-JKT,Tuesday,2023-11-10 14:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 17:15:00,JKT,JAKARTA CIKINI,87.5,0 days,1.0,7.0,87.5
SHTDU-JKT,Tuesday,2023-11-10 15:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 18:15:00,JKT,JAKARTA CIKINI,61.76470588235294,0 days,1.0,4.0,61.76470588235294
SHTDU-JKT,Tuesday,2023-11-10 16:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 19:15:00,JKT,JAKARTA CIKINI,100.0,0 days,1.0,8.0,100.0
SHTDU-JKT,Tuesday,2023-11-10 19:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 22:15:00,JKT,JAKARTA CIKINI,58.125,0 days,1.0,4.5,58.125
SHTDU-JKT,Tuesday,2023-11-10 21:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-11 00:15:00,JKT,JAKARTA CIKINI,52.5,1 days,1.0,4.5,52.5
SHTDU-JKT,Wednesday,2023-11-10 02:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 05:15:00,JKT,JAKARTA CIKINI,66.34615384615384,0 days,1.0,5.0,66.34615384615384
SHTDU-JKT,Wednesday,2023-11-10 03:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 06:15:00,JKT,JAKARTA CIKINI,37.5,0 days,1.0,3.0,37.5
SHTDU-JKT,Wednesday,2023-11-10 04:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 07:15:00,JKT,JAKARTA CIKINI,51.796875,0 days,1.0,4.0,51.796875
SHTDU-JKT,Wednesday,2023-11-10 06:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 09:15:00,JKT,JAKARTA CIKINI,56.875,0 days,1.0,4.0,56.875
SHTDU-JKT,Wednesday,2023-11-10 08:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 11:15:00,JKT,JAKARTA CIKINI,61.18421052631579,0 days,1.0,4.5,61.18421052631579
SHTDU-JKT,Wednesday,2023-11-10 10:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 13:15:00,JKT,JAKARTA CIKINI,60.714285714285715,0 days,1.0,5.0,60.714285714285715
SHTDU-JKT,Wednesday,2023-11-10 11:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 14:15:00,JKT,JAKARTA CIKINI,25.0,0 days,1.0,2.0,25.0
SHTDU-JKT,Wednesday,2023-11-10 13:00:00,SHTDU,BANDUNG DIPATI UKUR,0 days 03:15:00,2023-11-10 16:15:00,JKT,JAKARTA CIKINI,66.34615384615384,0 days,1.0,5.0,66.34615384615384
